ant_introit_A;int_Si iniquitates
ant_introit_B;int_Si iniquitates
ant_introit_C;int_Si iniquitates
graduel_A;gra_Si ambulem
graduel_B;gra_Ecce quam bonum
graduel_C;gra_Ecce quam bonum
acclamation_A;al_Qui timent Dominum
acclamation_B;al_Qui timent Dominum
acclamation_C;al_Qui timent Dominum
ant_off_A;off_Recordare mei
ant_off_B;off_Recordare mei
ant_off_C;off_Recordare mei
ant_com_A;com_Aufer a me
ant_com_B;com_Aufer a me
ant_com_C;com_Aufer a me
praefatio;4
