ora_coll;
ora_secr;
ora_post;
LM_1_A;LM_Is 7,10-16
LM_2_A;LM_Rm 1,1-7
LM_3_A;LM_Mt 1, 18-24
LM_1_B;LM_
LM_2_B;LM_
LM_3_B;LM_
LM_1_C;LM_
LM_2_C;LM_
LM_3_C;LM_
